Name,ID,Resid,int IParticleId,Headresid,palette,nLevel,type,camp,exp,expcoefficient,prizeholdstrategy,Speed_B,attackspeed,hp,mp,Close_A,Powder_A,Magic_A,Builder_A,Close_D,Powder_D,Magic_D,Builder_D_B,Base_D,Ω¸’Ω±©ª˜¬ ,ª“©±©ª˜¬ ,ƒß∑®±©ª˜¬ ,π•≥«±©ª˜¬ ,Ω¸’Ω±©ª˜µ»º∂,ª“©±©ª˜µ»º∂,ƒß∑®±©ª˜µ»º∂,π•≥«±©ª˜µ»º∂,Dead_Def,±©ª˜…À∫¶º”≥…¬ ,hit,dodge,Aiid,nBeAttackRadius ,nWinPoint,nWinMorale,nWinMoney,nGetExploit,EXPLOIT,nGetMoney,CanTalk,nCanntDie,lTalkResId,lBuildRadius,int nBornMsgType;,int nDieMsgType;,isBOSS,nNoOccupant,nUpShowResID,FissionMonster,int nShowName,ShowLevel,nOpenSoundID,nCloseSoundID,CanntSelected
 ‘¡∂’ΩªÍ,865035,11980,,444,,35,4,2,,,5,320,400,3780,,374,,,,,,,,162,,,,,,,,,,,1000,,2223,,,39,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865036,11980,,444,,36,4,2,,,5,320,400,3888,,388,,,,,,,,174,,,,,,,,,,,1000,,2223,,,42,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865037,11980,,444,,37,4,2,,,5,320,400,4032,,402,,,,,,,,188,,,,,,,,,,,1000,,2223,,,42,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865038,11980,,444,,38,4,2,,,5,320,400,4158,,415,,,,,,,,202,,,,,,,,,,,1000,,2223,,,42,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865039,11980,,444,,39,4,2,,,5,320,400,4302,,430,,,,,,,,215,,,,,,,,,,,1000,,2223,,,42,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865040,11980,,444,,40,4,2,,,5,320,400,4410,,444,,,,,,,,234,,,,,,,,,,,1000,,2223,,,42,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865041,11980,,444,,41,4,2,,,5,320,400,4620.6,,458,,,,,,,,246,,,,,,,,,,,1000,,2223,,,46,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865042,11980,,444,,42,4,2,,,5,320,400,4878.9,,472,,,,,,,,258,,,,,,,,,,,1000,,2223,,,46,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865043,11980,,444,,43,4,2,,,5,320,400,5161.5,,482,,,,,,,,271,,,,,,,,,,,1000,,2223,,,46,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865044,11980,,444,,44,4,2,,,5,320,400,5467.5,,494,,,,,,,,284,,,,,,,,,,,1000,,2223,,,46,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865045,11980,,444,,45,4,2,,,5,320,400,5805,,510,,,,,,,,299,,,,,,,,,,,1000,,2223,,,46,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865046,11980,,444,,46,4,2,,,5,320,400,6165,,523,,,,,,,,313,,,,,,,,,,,1000,,2223,,,49,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865047,11980,,444,,47,4,2,,,5,320,400,6580.8,,540,,,,,,,,330,,,,,,,,,,,1000,,2223,,,49,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865048,11980,,444,,48,4,2,,,5,320,400,6899.4,,554,,,,,,,,343,,,,,,,,,,,1000,,2223,,,49,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865049,11980,,444,,49,4,2,,,5,320,400,7209,,574,,,,,,,,356,,,,,,,,,,,1000,,2223,,,49,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865050,11980,,444,,50,4,2,,,5,320,400,7515.9,,588,,,,,,,,374,,,,,,,,,,,1000,,2223,,,49,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865051,11980,,444,,51,4,2,,,5,320,400,7799.4,,602,,,,,,,,388,,,,,,,,,,,1000,,2223,,,53,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865052,11980,,444,,52,4,2,,,5,320,400,8100.9,,626,,,,,,,,402,,,,,,,,,,,1000,,2223,,,53,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865053,11980,,444,,53,4,2,,,5,320,400,8464.5,,649,,,,,,,,415,,,,,,,,,,,1000,,2223,,,53,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865054,11980,,444,,54,4,2,,,5,320,400,8830.8,,676,,,,,,,,430,,,,,,,,,,,1000,,2223,,,53,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865055,11980,,444,,55,4,2,,,5,320,400,9269.1,,700,,,,,,,,444,,,,,,,,,,,1000,,2223,,,53,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865056,11980,,444,,56,4,2,,,5,320,400,9548.19,,730,,,,,,,,457.32,,,,,,,,,,,1000,,2223,,,56,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865057,11980,,444,,57,4,2,,,5,320,400,9827.28,,760,,,,,,,,470.64,,,,,,,,,,,1000,,2223,,,56,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865058,11980,,444,,58,4,2,,,5,320,400,10106.37,,790,,,,,,,,483.96,,,,,,,,,,,1000,,2223,,,56,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865059,11980,,444,,59,4,2,,,5,320,400,10385.46,,820,,,,,,,,497.28,,,,,,,,,,,1000,,2223,,,56,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865060,11980,,444,,60,4,2,,,5,320,400,10664.55,,850,,,,,,,,510.6,,,,,,,,,,,1000,,2223,,,56,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865061,11980,,444,,61,4,2,,,5,320,400,10943.64,,880,,,,,,,,523.92,,,,,,,,,,,1000,,2223,,,60,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865062,11980,,444,,62,4,2,,,5,320,400,11222.73,,910,,,,,,,,537.24,,,,,,,,,,,1000,,2223,,,60,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865063,11980,,444,,63,4,2,,,5,320,400,11501.82,,940,,,,,,,,550.56,,,,,,,,,,,1000,,2223,,,60,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865064,11980,,444,,64,4,2,,,5,320,400,11780.91,,960,,,,,,,,563.88,,,,,,,,,,,1000,,2223,,,60,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865065,11980,,444,,65,4,2,,,5,320,400,12060,,1000,,,,,,,,577.2,,,,,,,,,,,1000,,2223,,,60,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865066,11980,,444,,66,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865067,11980,,444,,67,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865068,11980,,444,,68,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865069,11980,,444,,69,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865070,11980,,444,,70,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865071,11980,,444,,71,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865072,11980,,444,,72,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865073,11980,,444,,73,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865074,11980,,444,,74,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865075,11980,,444,,75,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865076,11980,,444,,76,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865077,11980,,444,,77,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865078,11980,,444,,78,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865079,11980,,444,,79,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865080,11980,,444,,80,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865081,11980,,444,,81,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865082,11980,,444,,82,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865083,11980,,444,,83,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865084,11980,,444,,84,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,865085,11980,,444,,85,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2223,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866001,11980,,444,,1,4,2,,,5,320,400,140,,1,,,,,,,,0,,,,,,,,,,,1000,,2224,,,14,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866002,11980,,444,,2,4,2,,,5,320,400,225,,2,,,,,,,,0,,,,,,,,,,,1000,,2224,,,14,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866003,11980,,444,,3,4,2,,,5,320,400,309,,4,,,,,,,,0,,,,,,,,,,,1000,,2224,,,14,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866004,11980,,444,,4,4,2,,,5,320,400,394,,6,,,,,,,,0,,,,,,,,,,,1000,,2224,,,18,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866005,11980,,444,,5,4,2,,,5,320,400,479,,9,,,,,,,,0,,,,,,,,,,,1000,,2224,,,18,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866006,11980,,444,,6,4,2,,,5,320,400,564,,14,,,,,,,,0,,,,,,,,,,,1000,,2224,,,18,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866007,11980,,444,,7,4,2,,,5,320,400,648,,18,,,,,,,,0,,,,,,,,,,,1000,,2224,,,21,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866008,11980,,444,,8,4,2,,,5,320,400,733,,23,,,,,,,,0,,,,,,,,,,,1000,,2224,,,21,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866009,11980,,444,,9,4,2,,,5,320,400,818,,29,,,,,,,,0,,,,,,,,,,,1000,,2224,,,21,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866010,11980,,444,,10,4,2,,,5,320,400,902,,36,,,,,,,,0,,,,,,,,,,,1000,,2224,,,21,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866011,11980,,444,,11,4,2,,,5,320,400,1269,,45,,,,,,,,0,,,,,,,,,,,1000,,2224,,,25,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866012,11980,,444,,12,4,2,,,5,320,400,1377.9,,56,,,,,,,,0,,,,,,,,,,,1000,,2224,,,25,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866013,11980,,444,,13,4,2,,,5,320,400,1486.8,,64,,,,,,,,0,,,,,,,,,,,1000,,2224,,,25,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866014,11980,,444,,14,4,2,,,5,320,400,1595.7,,73,,,,,,,,0,,,,,,,,,,,1000,,2224,,,25,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866015,11980,,444,,15,4,2,,,5,320,400,1704.6,,84,,,,,,,,0,,,,,,,,,,,1000,,2224,,,25,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866016,11980,,444,,16,4,2,,,5,320,400,1813.5,,95,,,,,,,,5,,,,,,,,,,,1000,,2224,,,28,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866017,11980,,444,,17,4,2,,,5,320,400,1922.4,,105,,,,,,,,6,,,,,,,,,,,1000,,2224,,,28,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866018,11980,,444,,18,4,2,,,5,320,400,2031.3,,115,,,,,,,,7,,,,,,,,,,,1000,,2224,,,28,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866019,11980,,444,,19,4,2,,,5,320,400,2140.2,,125,,,,,,,,10,,,,,,,,,,,1000,,2224,,,28,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866020,11980,,444,,20,4,2,,,5,320,400,2249.1,,135,,,,,,,,15,,,,,,,,,,,1000,,2224,,,28,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866021,11980,,444,,21,4,2,,,5,320,400,2358,,145,,,,,,,,17,,,,,,,,,,,1000,,2224,,,32,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866022,11980,,444,,22,4,2,,,5,320,400,2466.9,,157,,,,,,,,21,,,,,,,,,,,1000,,2224,,,32,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866023,11980,,444,,23,4,2,,,5,320,400,2575.8,,168,,,,,,,,23,,,,,,,,,,,1000,,2224,,,32,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866024,11980,,444,,24,4,2,,,5,320,400,2684.7,,179,,,,,,,,30,,,,,,,,,,,1000,,2224,,,32,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866025,11980,,444,,25,4,2,,,5,320,400,3041,,195,,,,,,,,39,,,,,,,,,,,1000,,2224,,,32,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866026,11980,,444,,26,4,2,,,5,320,400,3063,,205,,,,,,,,45,,,,,,,,,,,1000,,2224,,,35,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866027,11980,,444,,27,4,2,,,5,320,400,3137,,215,,,,,,,,56,,,,,,,,,,,1000,,2224,,,35,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866028,11980,,444,,28,4,2,,,5,320,400,3212,,226,,,,,,,,64,,,,,,,,,,,1000,,2224,,,35,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866029,11980,,444,,29,4,2,,,5,320,400,3286,,237,,,,,,,,73,,,,,,,,,,,1000,,2224,,,35,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866030,11980,,444,,30,4,2,,,5,320,400,3300,,249,,,,,,,,84,,,,,,,,,,,1000,,2224,,,35,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866031,11980,,444,,31,4,2,,,5,320,400,3321,,261,,,,,,,,95,,,,,,,,,,,1000,,2224,,,39,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866032,11980,,444,,32,4,2,,,5,320,400,3420,,275,,,,,,,,105,,,,,,,,,,,1000,,2224,,,39,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866033,11980,,444,,33,4,2,,,5,320,400,3528,,286,,,,,,,,115,,,,,,,,,,,1000,,2224,,,39,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866034,11980,,444,,34,4,2,,,5,320,400,3645,,297,,,,,,,,125,,,,,,,,,,,1000,,2224,,,39,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866035,11980,,444,,35,4,2,,,5,320,400,3780,,374,,,,,,,,162,,,,,,,,,,,1000,,2224,,,39,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866036,11980,,444,,36,4,2,,,5,320,400,3888,,388,,,,,,,,174,,,,,,,,,,,1000,,2224,,,42,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866037,11980,,444,,37,4,2,,,5,320,400,4032,,402,,,,,,,,188,,,,,,,,,,,1000,,2224,,,42,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866038,11980,,444,,38,4,2,,,5,320,400,4158,,415,,,,,,,,202,,,,,,,,,,,1000,,2224,,,42,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866039,11980,,444,,39,4,2,,,5,320,400,4302,,430,,,,,,,,215,,,,,,,,,,,1000,,2224,,,42,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866040,11980,,444,,40,4,2,,,5,320,400,4410,,444,,,,,,,,234,,,,,,,,,,,1000,,2224,,,42,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866041,11980,,444,,41,4,2,,,5,320,400,4620.6,,458,,,,,,,,246,,,,,,,,,,,1000,,2224,,,46,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866042,11980,,444,,42,4,2,,,5,320,400,4878.9,,472,,,,,,,,258,,,,,,,,,,,1000,,2224,,,46,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866043,11980,,444,,43,4,2,,,5,320,400,5161.5,,482,,,,,,,,271,,,,,,,,,,,1000,,2224,,,46,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866044,11980,,444,,44,4,2,,,5,320,400,5467.5,,494,,,,,,,,284,,,,,,,,,,,1000,,2224,,,46,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866045,11980,,444,,45,4,2,,,5,320,400,5805,,510,,,,,,,,299,,,,,,,,,,,1000,,2224,,,46,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866046,11980,,444,,46,4,2,,,5,320,400,6165,,523,,,,,,,,313,,,,,,,,,,,1000,,2224,,,49,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866047,11980,,444,,47,4,2,,,5,320,400,6580.8,,540,,,,,,,,330,,,,,,,,,,,1000,,2224,,,49,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866048,11980,,444,,48,4,2,,,5,320,400,6899.4,,554,,,,,,,,343,,,,,,,,,,,1000,,2224,,,49,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866049,11980,,444,,49,4,2,,,5,320,400,7209,,574,,,,,,,,356,,,,,,,,,,,1000,,2224,,,49,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866050,11980,,444,,50,4,2,,,5,320,400,7515.9,,588,,,,,,,,374,,,,,,,,,,,1000,,2224,,,49,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866051,11980,,444,,51,4,2,,,5,320,400,7799.4,,602,,,,,,,,388,,,,,,,,,,,1000,,2224,,,53,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866052,11980,,444,,52,4,2,,,5,320,400,8100.9,,626,,,,,,,,402,,,,,,,,,,,1000,,2224,,,53,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866053,11980,,444,,53,4,2,,,5,320,400,8464.5,,649,,,,,,,,415,,,,,,,,,,,1000,,2224,,,53,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866054,11980,,444,,54,4,2,,,5,320,400,8830.8,,676,,,,,,,,430,,,,,,,,,,,1000,,2224,,,53,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866055,11980,,444,,55,4,2,,,5,320,400,9269.1,,700,,,,,,,,444,,,,,,,,,,,1000,,2224,,,53,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866056,11980,,444,,56,4,2,,,5,320,400,9548.19,,730,,,,,,,,457.32,,,,,,,,,,,1000,,2224,,,56,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866057,11980,,444,,57,4,2,,,5,320,400,9827.28,,760,,,,,,,,470.64,,,,,,,,,,,1000,,2224,,,56,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866058,11980,,444,,58,4,2,,,5,320,400,10106.37,,790,,,,,,,,483.96,,,,,,,,,,,1000,,2224,,,56,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866059,11980,,444,,59,4,2,,,5,320,400,10385.46,,820,,,,,,,,497.28,,,,,,,,,,,1000,,2224,,,56,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866060,11980,,444,,60,4,2,,,5,320,400,10664.55,,850,,,,,,,,510.6,,,,,,,,,,,1000,,2224,,,56,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866061,11980,,444,,61,4,2,,,5,320,400,10943.64,,880,,,,,,,,523.92,,,,,,,,,,,1000,,2224,,,60,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866062,11980,,444,,62,4,2,,,5,320,400,11222.73,,910,,,,,,,,537.24,,,,,,,,,,,1000,,2224,,,60,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866063,11980,,444,,63,4,2,,,5,320,400,11501.82,,940,,,,,,,,550.56,,,,,,,,,,,1000,,2224,,,60,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866064,11980,,444,,64,4,2,,,5,320,400,11780.91,,960,,,,,,,,563.88,,,,,,,,,,,1000,,2224,,,60,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866065,11980,,444,,65,4,2,,,5,320,400,12060,,1000,,,,,,,,577.2,,,,,,,,,,,1000,,2224,,,60,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866066,11980,,444,,66,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866067,11980,,444,,67,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866068,11980,,444,,68,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866069,11980,,444,,69,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866070,11980,,444,,70,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866071,11980,,444,,71,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866072,11980,,444,,72,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866073,11980,,444,,73,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866074,11980,,444,,74,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866075,11980,,444,,75,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866076,11980,,444,,76,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866077,11980,,444,,77,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866078,11980,,444,,78,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866079,11980,,444,,79,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866080,11980,,444,,80,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866081,11980,,444,,81,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866082,11980,,444,,82,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866083,11980,,444,,83,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866084,11980,,444,,84,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
 ‘¡∂’ΩªÍ,866085,11980,,444,,85,4,2,,,5,320,400,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2224,,,0,,,,,,,,,,,,,,,1,1,,,
