物品ID,名字,描述,物品详细描述(127汉字),物品类型描述,物品栏图片,地上图片,缩小图片,等级,物品分类,物品子类,lBourseClass,生物最多拥有个数,需求等级,需求状态,死亡掉落几率,获取绑定,装备绑定,销毁标志,出售标志,买入价格,水晶币买入,买入士气,点卷购买,卖出价格,卖出士气,叠放数量,使用消失,流通次数,物品转移记录,存在时间的类型,存在时间,切地图消失,物品冷却ID,物品排序,lUseType_LUA,szGoods_LUA[64],死亡销毁,下线掉落,切换地图掉落,能否放仓库,交易所分类查询,BcmPickupMessage,long lDropCallLua,long lBaseParam_1,long lBaseParam_2,long lBaseParam_3,作用ID1,背包续时油需求个数,装备降级类型
88292,阴阳五行掌【题卷】,武林绝学—卷一,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]400点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,武林绝学—卷一,2176,2176,2176,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88293,两仪剑法【题卷】,武林绝学—卷一,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,武林绝学—卷一,2178,2178,2178,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88294,范仲淹【题卷】,名人志—宋,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,名人志—宋,2177,2177,2177,2,2,1,,0,25,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88295,欧阳修【题卷】,名人志—宋,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,名人志—宋,2177,2177,2177,2,2,1,,0,25,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88296,柳永【题卷】,名人志—宋,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,名人志—宋,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88297,王安石【题卷】,名人志—宋,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,名人志—宋,2178,2178,2178,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88298,苏轼【题卷】,名人志—宋,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,名人志—宋,2178,2178,2178,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88299,黄庭坚【题卷】,名人志—宋,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,名人志—宋,2178,2178,2178,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88300,李清照【题卷】,名人志—宋,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]400点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,名人志—宋,2176,2176,2176,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88301,陆游【题卷】,名人志—宋,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]400点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,名人志—宋,2176,2176,2176,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88302,辛弃疾【题卷】,名人志—宋,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,名人志—宋,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88303,朱熹【题卷】,名人志—宋,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,名人志—宋,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88304,岳飞【题卷】,名人志—宋,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,名人志—宋,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88305,文天祥【题卷】,名人志—宋,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,名人志—宋,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88306,碧灵兽卡【题卷】,宠物卡片—普通,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—普通,2177,2177,2177,2,2,1,,0,25,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88307,土灵兽卡【题卷】,宠物卡片—普通,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—普通,2177,2177,2177,2,2,1,,0,25,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88308,机械灵兽卡【题卷】,宠物卡片—普通,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—普通,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88309,花泥兽卡【题卷】,宠物卡片—普通,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—普通,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88310,光灵兽卡【题卷】,宠物卡片—普通,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—普通,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88311,熊宝宝卡【题卷】,宠物卡片—普通,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—普通,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88312,粉红魔灵卡【题卷】,宠物卡片—普通,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—普通,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88313,蝶精灵卡【题卷】,宠物卡片—普通,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—普通,2178,2178,2178,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88314,蝈蝈卡【题卷】,宠物卡片—普通,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—普通,2178,2178,2178,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88315,黄风怪卡【题卷】,宠物卡片—普通,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—普通,2178,2178,2178,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88316,熊兽卡【题卷】,宠物卡片—普通,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]400点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—普通,2176,2176,2176,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88317,恶魔椅卡【题卷】,宠物卡片—普通,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]400点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—普通,2176,2176,2176,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88318,橡皮怪卡【题卷】,宠物卡片—珍奇,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—珍奇,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88319,雷霆兽卡【题卷】,宠物卡片—珍奇,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—珍奇,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88320,绿龙宝宝卡【题卷】,宠物卡片—珍奇,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—珍奇,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88321,恶魔猪卡【题卷】,宠物卡片—珍奇,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—珍奇,2177,2177,2177,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88322,瑞狐卡【题卷】,宠物卡片—珍奇,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]400点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—珍奇,2176,2176,2176,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88323,RT-X卡【题卷】,宠物卡片—珍奇,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]400点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—珍奇,2176,2176,2176,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88324,三尾灵猫卡【题卷】,宠物卡片—珍奇,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—珍奇,2178,2178,2178,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88325,火炎兽卡【题卷】,宠物卡片—珍奇,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]400点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—珍奇,2176,2176,2176,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88326,深渊毒龙卡【题卷】,宠物卡片—珍奇,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—珍奇,2178,2178,2178,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88327,凤凰宝宝卡【题卷】,宠物卡片—珍奇,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]400点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—珍奇,2176,2176,2176,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88328,粉红兔宝宝卡【题卷】,宠物卡片—珍奇,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,宠物卡片—珍奇,2178,2178,2178,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88329,蜘蛛滑板【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88330,水晶滑板【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88331,机械滑板【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2177,2177,2177,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88332,冲浪滑板【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2177,2177,2177,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88333,暗翼魔毯【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2177,2177,2177,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88334,幻翼魔毯【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2177,2177,2177,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88335,天使之翼【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2177,2177,2177,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88336,恶魔之翼【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2178,2178,2178,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88337,精灵之翼【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2178,2178,2178,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88338,NBE-2【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2178,2178,2178,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88339,幻彩之鱼【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2178,2178,2178,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88340,异世界飞碟【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2178,2178,2178,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88341,筋斗云【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]400点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2176,2176,2176,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88342,五彩筋斗云【题卷】,极速道具—滑板,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]400点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,极速道具—滑板,2176,2176,2176,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88343,拉锯浮空岛【题卷】,英雄岛屿—空间,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]400点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,英雄岛屿—空间,2176,2176,2176,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88344,防守浮空岛【题卷】,英雄岛屿—空间,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,英雄岛屿—空间,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88345,训练营浮空岛【题卷】,英雄岛屿—空间,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,英雄岛屿—空间,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88346,塔防浮空岛【题卷】,英雄岛屿—空间,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,英雄岛屿—空间,2177,2177,2177,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88347,命运之地【题卷】,英雄岛屿—空间,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,英雄岛屿—空间,2178,2178,2178,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88348,试炼空间【题卷】,英雄岛屿—空间,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]200点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,英雄岛屿—空间,2178,2178,2178,2,2,1,,0,35,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88349,陈家洛【题卷】,武人志—金庸,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,武人志—金庸,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
88350,韦小宝【题卷】,武人志—金庸,★  [a]用途：[/]右键使用后可以激活题卷#★  [a]说明：[/]激活此题卷需要消耗[255:0:255]100点活力值[/]，按[255:0:255]A[/]键打开[255:0:255]阅读界面[/]查询相关题卷,武人志—金庸,2177,2177,2177,2,2,1,,0,30,0,0,,,,,0,0,0,0,,,1000,1,-1,0,,-1,0,0,,,,,,,,0,,,,,,88180,,
